col,sky,wavelength
998,6.73E-01,13175.376
999,6.74E-01,13173.677
1000,6.57E-01,13171.978
1001,6.51E-01,13170.278
1002,6.40E-01,13168.579
1003,7.27E-01,13166.88
1004,7.13E-01,13165.181
1005,7.02E-01,13163.481
1006,7.37E-01,13161.782
1007,1.05E+00,13160.083
1008,2.13E+00,13158.383
1009,2.58E+00,13156.684
1010,1.64E+00,13154.985
1011,7.47E-01,13153.285
1012,6.35E-01,13151.586
1013,6.30E-01,13149.887
1014,6.56E-01,13148.187
1015,6.44E-01,13146.487
1016,6.79E-01,13144.788
1017,6.87E-01,13143.088
1018,7.41E-01,13141.389
1019,6.94E-01,13139.69
1020,7.05E-01,13137.99
1021,6.73E-01,13136.29
1022,6.83E-01,13134.591
1023,7.19E-01,13132.891
1024,9.60E-01,13131.191
1025,1.69E+00,13129.492
1026,2.23E+00,13127.792
1027,1.59E+00,13126.092
1028,8.87E-01,13124.392
1029,7.44E-01,13122.693
1030,6.78E-01,13120.993
1031,6.59E-01,13119.293
1032,6.92E-01,13117.593
1033,6.72E-01,13115.893
1034,6.69E-01,13114.193
1035,6.80E-01,13112.493
1036,6.55E-01,13110.793
1037,6.63E-01,13109.093
1038,6.84E-01,13107.393
1039,6.79E-01,13105.693
1040,6.73E-01,13103.993
1041,7.03E-01,13102.293
1042,6.99E-01,13100.593
1043,6.58E-01,13098.893
1044,6.55E-01,13097.193
1045,6.85E-01,13095.493
1046,6.82E-01,13093.792
1047,7.21E-01,13092.092
1048,7.34E-01,13090.392
1049,1.29E+00,13088.692
1050,3.43E+00,13086.992
1051,5.07E+00,13085.291
1052,3.38E+00,13083.591
1053,1.22E+00,13081.89
1054,6.90E-01,13080.19
1055,6.80E-01,13078.49
1056,7.07E-01,13076.789
1057,6.78E-01,13075.089
1058,6.51E-01,13073.388
1059,7.33E-01,13071.688
1060,6.79E-01,13069.987
1061,6.65E-01,13068.287
1062,6.80E-01,13066.586
1063,6.43E-01,13064.886
1064,6.72E-01,13063.185
1065,7.06E-01,13061.485
1066,6.86E-01,13059.784
1067,7.13E-01,13058.083
1068,9.15E-01,13056.383
1069,1.73E+00,13054.682
1070,2.47E+00,13052.981
1071,1.95E+00,13051.281
1072,1.02E+00,13049.58
1073,7.50E-01,13047.879
1074,6.98E-01,13046.178
1075,6.74E-01,13044.477
1076,6.75E-01,13042.777
1077,6.53E-01,13041.076
1078,6.82E-01,13039.375
1079,6.90E-01,13037.674
1080,6.91E-01,13035.973
1081,6.51E-01,13034.272
1082,6.98E-01,13032.571
1083,6.72E-01,13030.87
1084,7.32E-01,13029.169
1085,7.43E-01,13027.468
1086,8.73E-01,13025.767
1087,2.10E+00,13024.066
1088,4.04E+00,13022.365
1089,3.72E+00,13020.664
1090,1.69E+00,13018.962
1091,8.37E-01,13017.261
1092,7.88E-01,13015.56
1093,8.44E-01,13013.859
1094,7.82E-01,13012.158
1095,7.60E-01,13010.457
1096,8.05E-01,13008.755
1097,7.72E-01,13007.054
1098,7.97E-01,13005.352
1099,7.94E-01,13003.651
1100,8.10E-01,13001.95
1101,7.68E-01,13000.249
1102,7.52E-01,12998.547
1103,7.15E-01,12996.845
1104,7.20E-01,12995.144
1105,6.96E-01,12993.443
1106,7.12E-01,12991.741
1107,7.50E-01,12990.039
1108,1.03E+00,12988.338
1109,1.72E+00,12986.637
1110,1.81E+00,12984.935
1111,1.11E+00,12983.233
1112,7.81E-01,12981.532
1113,7.19E-01,12979.83
1114,7.58E-01,12978.128
1115,6.98E-01,12976.426
1116,7.66E-01,12974.725
1117,9.18E-01,12973.023
1118,8.92E-01,12971.321
1119,7.26E-01,12969.62
1120,6.86E-01,12967.918
1121,6.85E-01,12966.216
1122,7.10E-01,12964.514
1123,7.08E-01,12962.812
1124,7.28E-01,12961.11
1125,7.74E-01,12959.408
1126,7.47E-01,12957.706
1127,7.34E-01,12956.004
1128,7.48E-01,12954.302
1129,7.84E-01,12952.6
1130,7.57E-01,12950.898
1131,7.09E-01,12949.196
1132,7.66E-01,12947.494
1133,9.66E-01,12945.792
1134,1.35E+00,12944.09
1135,1.30E+00,12942.388
1136,9.27E-01,12940.685
1137,7.38E-01,12938.983
1138,7.71E-01,12937.281
1139,7.80E-01,12935.579
1140,7.77E-01,12933.876
1141,7.98E-01,12932.174
1142,7.58E-01,12930.472
1143,6.96E-01,12928.77
1144,7.10E-01,12927.067
1145,8.30E-01,12925.365
1146,1.40E+00,12923.663
1147,2.51E+00,12921.96
1148,2.38E+00,12920.258
1149,1.35E+00,12918.555
1150,9.29E-01,12916.853
1151,8.78E-01,12915.15
1152,8.30E-01,12913.448
1153,8.16E-01,12911.745
1154,9.86E-01,12910.043
1155,2.35E+00,12908.34
1156,5.15E+00,12906.637
1157,5.26E+00,12904.935
1158,2.74E+00,12903.232
1159,1.21E+00,12901.529
1160,8.29E-01,12899.826
1161,8.16E-01,12898.124
1162,8.15E-01,12896.421
1163,8.94E-01,12894.718
1164,7.98E-01,12893.015
1165,7.36E-01,12891.313
1166,8.94E-01,12889.61
1167,9.84E-01,12887.907
1168,8.57E-01,12886.204
1169,8.04E-01,12884.501
1170,7.78E-01,12882.798
1171,7.46E-01,12881.095
1172,6.92E-01,12879.392
1173,6.95E-01,12877.689
1174,7.14E-01,12875.986
1175,7.29E-01,12874.283
1176,7.26E-01,12872.58
1177,7.32E-01,12870.877
1178,8.51E-01,12869.174
1179,1.01E+00,12867.471
1180,1.02E+00,12865.768
1181,8.02E-01,12864.064
1182,7.49E-01,12862.361
1183,7.20E-01,12860.658
1184,7.12E-01,12858.955
1185,7.23E-01,12857.251
1186,7.29E-01,12855.548
1187,6.63E-01,12853.845
1188,6.48E-01,12852.141
1189,7.23E-01,12850.438
1190,8.43E-01,12848.735
1191,1.11E+00,12847.031
1192,1.24E+00,12845.328
1193,9.82E-01,12843.625
1194,7.77E-01,12841.921
1195,7.08E-01,12840.217
1196,7.40E-01,12838.514
1197,1.12E+00,12836.81
1198,1.53E+00,12835.107
1199,1.39E+00,12833.403
1200,9.83E-01,12831.7
1201,7.56E-01,12829.996
1202,7.90E-01,12828.293
1203,1.16E+00,12826.589
1204,1.38E+00,12824.885
1205,1.18E+00,12823.181
1206,8.98E-01,12821.478
1207,8.16E-01,12819.774
1208,8.09E-01,12818.07
1209,7.55E-01,12816.366
1210,7.44E-01,12814.663
1211,7.74E-01,12812.959
1212,9.40E-01,12811.255
1213,1.60E+00,12809.551
1214,2.75E+00,12807.847
1215,2.95E+00,12806.143
1216,2.33E+00,12804.439
1217,2.04E+00,12802.735
1218,1.78E+00,12801.031
1219,1.40E+00,12799.327
1220,1.15E+00,12797.623
1221,1.12E+00,12795.919
1222,1.05E+00,12794.215
1223,8.41E-01,12792.511
1224,7.35E-01,12790.807
1225,8.43E-01,12789.102
1226,1.29E+00,12787.398
1227,2.35E+00,12785.694
1228,3.74E+00,12783.99
1229,3.48E+00,12782.285
1230,2.01E+00,12780.581
1231,1.44E+00,12778.877
1232,1.66E+00,12777.173
1233,1.72E+00,12775.468
1234,1.64E+00,12773.764
1235,1.58E+00,12772.059
1236,1.28E+00,12770.355
1237,9.58E-01,12768.651
1238,1.52E+00,12766.946
1239,2.87E+00,12765.242
1240,3.16E+00,12763.537
1241,2.64E+00,12761.833
1242,2.03E+00,12760.128
1243,1.33E+00,12758.424
1244,9.52E-01,12756.719
1245,1.41E+00,12755.014
1246,2.16E+00,12753.31
1247,2.32E+00,12751.605
1248,2.04E+00,12749.9
1249,1.79E+00,12748.196
1250,1.64E+00,12746.491
1251,1.63E+00,12744.786
1252,1.47E+00,12743.081
1253,1.38E+00,12741.376
1254,1.29E+00,12739.672
1255,1.18E+00,12737.967
1256,9.66E-01,12736.262
1257,7.97E-01,12734.557
1258,9.51E-01,12732.852
1259,1.22E+00,12731.147
1260,1.27E+00,12729.442
1261,1.36E+00,12727.737
1262,1.44E+00,12726.032
1263,1.24E+00,12724.327
1264,1.07E+00,12722.622
1265,1.24E+00,12720.917
1266,1.33E+00,12719.212
1267,1.18E+00,12717.507
1268,9.52E-01,12715.802
1269,8.25E-01,12714.097
1270,1.14E+00,12712.391
1271,1.45E+00,12710.686
1272,1.47E+00,12708.981
1273,1.36E+00,12707.276
1274,1.23E+00,12705.571
1275,1.25E+00,12703.865
1276,1.56E+00,12702.16
1277,2.03E+00,12700.455
1278,2.32E+00,12698.749
1279,2.50E+00,12697.044
1280,2.36E+00,12695.338
1281,2.23E+00,12693.633
1282,2.28E+00,12691.928
1283,2.40E+00,12690.222
1284,2.73E+00,12688.517
1285,3.21E+00,12686.811
1286,3.49E+00,12685.106
1287,2.73E+00,12683.4
1288,1.53E+00,12681.695
1289,9.03E-01,12679.989
1290,9.27E-01,12678.283
1291,1.13E+00,12676.578
1292,1.29E+00,12674.872
1293,1.14E+00,12673.166
1294,8.57E-01,12671.46
1295,8.63E-01,12669.755
1296,9.95E-01,12668.049
1297,1.07E+00,12666.343
1298,1.02E+00,12664.637
1299,9.56E-01,12662.932
1300,1.13E+00,12661.226
1301,1.07E+00,12659.52
1302,9.18E-01,12657.814
1303,8.15E-01,12656.108
1304,7.53E-01,12654.402
1305,7.32E-01,12652.696
1306,7.81E-01,12650.99
1307,8.28E-01,12649.284
1308,7.84E-01,12647.578
1309,7.93E-01,12645.872
1310,9.32E-01,12644.166
1311,1.04E+00,12642.46
1312,9.55E-01,12640.754
1313,8.13E-01,12639.048
1314,7.93E-01,12637.341
1315,8.42E-01,12635.635
1316,8.83E-01,12633.929
1317,8.66E-01,12632.223
1318,8.85E-01,12630.516
1319,8.97E-01,12628.81
1320,1.04E+00,12627.104
1321,1.11E+00,12625.397
1322,1.06E+00,12623.691
1323,1.04E+00,12621.985
1324,1.01E+00,12620.278
1325,1.02E+00,12618.572
1326,1.06E+00,12616.865
1327,1.05E+00,12615.159
1328,1.10E+00,12613.452
1329,1.09E+00,12611.746
1330,1.20E+00,12610.039
1331,1.19E+00,12608.333
1332,1.15E+00,12606.626
1333,1.06E+00,12604.92
1334,9.41E-01,12603.213
1335,8.73E-01,12601.506
1336,8.65E-01,12599.8
1337,8.82E-01,12598.093
1338,8.27E-01,12596.386
1339,8.08E-01,12594.68
1340,8.70E-01,12592.973
1341,1.07E+00,12591.266
1342,1.14E+00,12589.559
1343,9.57E-01,12587.852
1344,7.58E-01,12586.146
1345,6.86E-01,12584.439
1346,6.60E-01,12582.732
1347,6.72E-01,12581.025
1348,6.72E-01,12579.318
1349,7.00E-01,12577.611
1350,7.91E-01,12575.904
1351,9.01E-01,12574.197
1352,9.40E-01,12572.49
1353,8.58E-01,12570.783
1354,7.25E-01,12569.076
1355,6.72E-01,12567.369
1356,6.38E-01,12565.662
1357,6.21E-01,12563.954
1358,6.33E-01,12562.247
1359,7.04E-01,12560.54
1360,8.39E-01,12558.833
1361,8.04E-01,12557.126
1362,7.14E-01,12555.418
1363,6.45E-01,12553.711
1364,6.39E-01,12552.004
1365,6.46E-01,12550.296
1366,6.44E-01,12548.589
1367,5.88E-01,12546.882
1368,6.78E-01,12545.174
1369,8.55E-01,12543.467
1370,8.40E-01,12541.76
1371,7.32E-01,12540.052
1372,6.55E-01,12538.345
1373,6.10E-01,12536.637
1374,6.46E-01,12534.929
1375,6.23E-01,12533.222
1376,6.49E-01,12531.514
1377,6.06E-01,12529.807
1378,7.49E-01,12528.099
1379,7.86E-01,12526.391
1380,7.09E-01,12524.684
1381,6.18E-01,12522.976
1382,6.18E-01,12521.268
1383,6.24E-01,12519.561
1384,6.39E-01,12517.853
1385,6.26E-01,12516.145
1386,6.64E-01,12514.437
1387,7.02E-01,12512.73
1388,7.46E-01,12511.022
1389,7.11E-01,12509.314
1390,6.35E-01,12507.606
1391,6.88E-01,12505.898
1392,1.03E+00,12504.19
1393,1.28E+00,12502.482
1394,1.03E+00,12500.774
1395,7.15E-01,12499.066
1396,6.78E-01,12497.358
1397,6.72E-01,12495.65
1398,6.83E-01,12493.942
1399,6.39E-01,12492.234
1400,6.80E-01,12490.526
1401,6.31E-01,12488.817
1402,6.53E-01,12487.109
1403,7.66E-01,12485.401
1404,1.01E+00,12483.693
1405,1.00E+00,12481.985
1406,7.62E-01,12480.276
1407,6.95E-01,12478.568
1408,6.81E-01,12476.86
1409,6.93E-01,12475.152
1410,6.51E-01,12473.443
1411,6.46E-01,12471.735
1412,6.23E-01,12470.026
1413,6.10E-01,12468.318
1414,6.38E-01,12466.61
1415,6.26E-01,12464.901
1416,6.14E-01,12463.193
1417,6.01E-01,12461.484
1418,6.25E-01,12459.775
1419,6.58E-01,12458.067
1420,6.54E-01,12456.358
1421,6.76E-01,12454.65
1422,6.75E-01,12452.941
1423,6.49E-01,12451.232
1424,7.00E-01,12449.524
1425,6.67E-01,12447.815
1426,6.30E-01,12446.106
1427,6.12E-01,12444.398
1428,6.34E-01,12442.689
1429,6.08E-01,12440.98
1430,6.28E-01,12439.271
1431,6.03E-01,12437.562
1432,6.47E-01,12435.854
1433,6.54E-01,12434.145
1434,6.26E-01,12432.436
1435,6.40E-01,12430.727
1436,6.71E-01,12429.018
1437,7.64E-01,12427.309
1438,1.18E+00,12425.6
1439,1.91E+00,12423.891
1440,1.61E+00,12422.182
1441,8.28E-01,12420.473
1442,5.67E-01,12418.764
1443,5.86E-01,12417.055
1444,5.65E-01,12415.346
1445,5.78E-01,12413.636
1446,5.88E-01,12411.927
1447,6.15E-01,12410.218
1448,6.47E-01,12408.509
1449,6.45E-01,12406.8
1450,6.61E-01,12405.09
1451,8.32E-01,12403.381
1452,1.22E+00,12401.672
1453,1.19E+00,12399.962
1454,7.64E-01,12398.253
1455,6.15E-01,12396.544
1456,6.52E-01,12394.834
1457,6.44E-01,12393.125
1458,6.42E-01,12391.415
1459,6.18E-01,12389.706
1460,6.17E-01,12387.996
1461,6.25E-01,12386.287
1462,6.47E-01,12384.577
1463,6.33E-01,12382.868
1464,5.93E-01,12381.158
1465,6.08E-01,12379.449
1466,5.82E-01,12377.739
1467,5.63E-01,12376.029
1468,6.25E-01,12374.32
1469,6.42E-01,12372.61
1470,5.91E-01,12370.9
1471,5.61E-01,12369.19
1472,6.12E-01,12367.481
1473,6.64E-01,12365.771
1474,6.85E-01,12364.061
1475,6.46E-01,12362.351
1476,6.00E-01,12360.641
1477,5.72E-01,12358.932
1478,6.40E-01,12357.222
1479,7.65E-01,12355.512
1480,1.50E+00,12353.802
1481,2.80E+00,12352.092
1482,2.24E+00,12350.382
1483,9.25E-01,12348.672
1484,6.64E-01,12346.962
1485,5.87E-01,12345.252
1486,5.86E-01,12343.541
1487,6.10E-01,12341.831
1488,6.37E-01,12340.121
1489,5.91E-01,12338.411
1490,5.97E-01,12336.701
1491,6.13E-01,12334.991
1492,5.69E-01,12333.28
1493,5.69E-01,12331.57
1494,6.10E-01,12329.86
1495,9.24E-01,12328.15
1496,1.51E+00,12326.439
1497,1.32E+00,12324.729
1498,7.02E-01,12323.019
1499,6.04E-01,12321.308
1500,5.82E-01,12319.598
1501,6.01E-01,12317.887
1502,6.08E-01,12316.177
1503,6.01E-01,12314.466
1504,6.04E-01,12312.756
1505,5.82E-01,12311.045
1506,6.17E-01,12309.335
1507,6.32E-01,12307.624
1508,6.51E-01,12305.914
1509,6.76E-01,12304.203
1510,6.51E-01,12302.492
1511,6.03E-01,12300.782
1512,6.40E-01,12299.071
1513,6.68E-01,12297.36
1514,6.17E-01,12295.65
1515,6.11E-01,12293.939
1516,5.95E-01,12292.228
1517,7.12E-01,12290.517
1518,1.97E+00,12288.806
1519,3.39E+00,12287.096
1520,2.22E+00,12285.385
1521,7.41E-01,12283.674
1522,6.30E-01,12281.963
1523,5.93E-01,12280.252
1524,5.86E-01,12278.541
1525,5.48E-01,12276.83
1526,5.39E-01,12275.119
1527,5.54E-01,12273.408
1528,5.54E-01,12271.697
1529,5.53E-01,12269.986
1530,5.89E-01,12268.275
1531,5.97E-01,12266.564
1532,5.57E-01,12264.852
1533,6.32E-01,12263.141
1534,6.35E-01,12261.43
1535,1.01E+00,12259.719
1536,1.58E+00,12258.008
1537,1.24E+00,12256.296
1538,6.57E-01,12254.585
1539,5.74E-01,12252.874
1540,6.00E-01,12251.162
1541,5.95E-01,12249.451
1542,6.14E-01,12247.74
1543,5.67E-01,12246.028
1544,5.74E-01,12244.317
1545,5.99E-01,12242.605
1546,6.51E-01,12240.894
1547,6.52E-01,12239.182
1548,6.15E-01,12237.471
1549,5.78E-01,12235.759
1550,5.65E-01,12234.048
1551,8.13E-01,12232.336
1552,2.16E+00,12230.625
1553,2.81E+00,12228.913
1554,1.38E+00,12227.201
1555,6.00E-01,12225.49
1556,5.50E-01,12223.778
1557,5.75E-01,12222.066
1558,5.54E-01,12220.354
1559,5.36E-01,12218.643
1560,5.40E-01,12216.931
1561,5.45E-01,12215.219
1562,5.97E-01,12213.507
1563,6.22E-01,12211.795
1564,5.96E-01,12210.083
1565,5.73E-01,12208.372
1566,5.64E-01,12206.66
1567,5.67E-01,12204.948
1568,5.42E-01,12203.236
1569,5.51E-01,12201.524
1570,5.78E-01,12199.812
1571,8.99E-01,12198.1
1572,1.28E+00,12196.388
1573,9.71E-01,12194.675
1574,6.02E-01,12192.963
1575,5.53E-01,12191.251
1576,5.65E-01,12189.539
1577,5.32E-01,12187.827
1578,5.50E-01,12186.115
1579,5.49E-01,12184.402
1580,6.16E-01,12182.69
1581,6.38E-01,12180.978
1582,6.31E-01,12179.266
1583,5.91E-01,12177.553
1584,5.47E-01,12175.841
1585,5.71E-01,12174.129
1586,5.75E-01,12172.416
1587,5.51E-01,12170.704
1588,5.33E-01,12168.991
1589,5.49E-01,12167.279
1590,5.40E-01,12165.566
1591,5.62E-01,12163.854
1592,5.38E-01,12162.141
1593,6.31E-01,12160.429
1594,5.73E-01,12158.716
1595,7.22E-01,12157.004
1596,8.97E-01,12155.291
1597,7.86E-01,12153.578
1598,5.45E-01,12151.866
1599,5.39E-01,12150.153
1600,6.03E-01,12148.44
1601,5.72E-01,12146.727
1602,5.85E-01,12145.015
1603,6.32E-01,12143.302
1604,6.12E-01,12141.589
1605,6.00E-01,12139.876
1606,8.81E-01,12138.163
1607,1.51E+00,12136.45
1608,1.42E+00,12134.738
1609,7.63E-01,12133.025
1610,6.70E-01,12131.312
1611,5.76E-01,12129.599
1612,5.50E-01,12127.886
1613,6.97E-01,12126.173
1614,1.85E+00,12124.46
1615,3.36E+00,12122.747
1616,2.45E+00,12121.033
1617,9.81E-01,12119.32
1618,5.88E-01,12117.607
1619,5.87E-01,12115.894
1620,5.26E-01,12114.181
1621,4.96E-01,12112.468
1622,4.75E-01,12110.754
1623,4.97E-01,12109.041
1624,5.20E-01,12107.328
1625,4.97E-01,12105.615
1626,4.80E-01,12103.901
1627,4.87E-01,12102.188
1628,4.90E-01,12100.475
1629,5.04E-01,12098.761
1630,5.65E-01,12097.048
1631,5.10E-01,12095.334
1632,4.82E-01,12093.621
1633,4.86E-01,12091.907
1634,4.87E-01,12090.194
1635,4.90E-01,12088.48
1636,4.93E-01,12086.767
1637,4.90E-01,12085.053
1638,5.29E-01,12083.34
1639,5.38E-01,12081.626
1640,4.47E-01,12079.912
1641,4.67E-01,12078.199
1642,4.81E-01,12076.485
1643,4.62E-01,12074.771
1644,4.36E-01,12073.057
1645,4.66E-01,12071.344
1646,4.63E-01,12069.63
1647,4.79E-01,12067.916
1648,4.62E-01,12066.202
1649,5.08E-01,12064.488
1650,4.97E-01,12062.775
1651,4.92E-01,12061.061
1652,5.70E-01,12059.347
1653,7.73E-01,12057.633
1654,8.79E-01,12055.919
1655,7.14E-01,12054.205
1656,5.20E-01,12052.491
1657,4.75E-01,12050.777
1658,4.42E-01,12049.063
1659,4.83E-01,12047.349
1660,5.21E-01,12045.634
1661,5.06E-01,12043.92
1662,4.74E-01,12042.206
1663,4.56E-01,12040.492
1664,4.44E-01,12038.778
1665,4.14E-01,12037.064
1666,4.52E-01,12035.349
1667,6.43E-01,12033.635
1668,1.28E+00,12031.921
1669,1.44E+00,12030.206
1670,8.94E-01,12028.492
1671,7.27E-01,12026.778
1672,8.98E-01,12025.063
1673,8.68E-01,12023.349
1674,5.73E-01,12021.634
1675,4.78E-01,12019.92
1676,4.70E-01,12018.205
1677,4.56E-01,12016.491
1678,4.43E-01,12014.776
1679,4.78E-01,12013.062
1680,4.83E-01,12011.347
1681,7.23E-01,12009.633
1682,1.24E+00,12007.918
1683,1.30E+00,12006.203
1684,7.26E-01,12004.489
1685,6.22E-01,12002.774
1686,8.22E-01,12001.059
1687,7.50E-01,11999.345
1688,5.36E-01,11997.63
1689,4.41E-01,11995.915
1690,4.24E-01,11994.2
1691,4.28E-01,11992.485
1692,6.06E-01,11990.77
1693,9.44E-01,11989.056
1694,8.19E-01,11987.341
1695,6.37E-01,11985.626
1696,6.89E-01,11983.911
1697,5.77E-01,11982.196
1698,4.68E-01,11980.481
1699,4.70E-01,11978.766
1700,5.58E-01,11977.051
1701,6.36E-01,11975.336
1702,6.29E-01,11973.621
1703,5.78E-01,11971.905
1704,6.20E-01,11970.19
1705,6.57E-01,11968.475
1706,5.54E-01,11966.76
1707,4.71E-01,11965.045
1708,4.70E-01,11963.33
1709,4.73E-01,11961.614
1710,4.38E-01,11959.899
1711,4.82E-01,11958.184
1712,5.00E-01,11956.468
1713,4.98E-01,11954.753
1714,5.17E-01,11953.038
1715,4.96E-01,11951.322
1716,4.91E-01,11949.607
1717,3.89E-01,11947.891
1718,4.38E-01,11946.176
1719,4.79E-01,11944.46
1720,4.57E-01,11942.745
1721,4.86E-01,11941.029
1722,5.05E-01,11939.314
1723,4.90E-01,11937.598
1724,4.64E-01,11935.883
1725,4.75E-01,11934.167
1726,4.78E-01,11932.451
1727,4.47E-01,11930.736
1728,4.17E-01,11929.02
1729,4.33E-01,11927.304
1730,4.06E-01,11925.588
1731,4.01E-01,11923.873
1732,4.22E-01,11922.157
1733,4.35E-01,11920.441
1734,4.12E-01,11918.725
1735,4.39E-01,11917.009
1736,4.74E-01,11915.294
1737,4.44E-01,11913.578
1738,4.71E-01,11911.862
1739,4.42E-01,11910.146
1740,4.42E-01,11908.43
1741,3.92E-01,11906.714
1742,4.02E-01,11904.998
1743,4.06E-01,11903.282
1744,4.06E-01,11901.566
1745,4.21E-01,11899.849
1746,4.52E-01,11898.133
1747,4.04E-01,11896.417
1748,3.91E-01,11894.701
1749,3.91E-01,11892.985
1750,3.96E-01,11891.269
1751,4.36E-01,11889.552
1752,4.64E-01,11887.836
1753,3.83E-01,11886.12
1754,3.93E-01,11884.404
1755,4.32E-01,11882.687
1756,4.26E-01,11880.971
1757,4.03E-01,11879.254
1758,3.56E-01,11877.538
1759,3.92E-01,11875.822
1760,3.84E-01,11874.105
1761,4.19E-01,11872.389
1762,4.58E-01,11870.672
1763,4.37E-01,11868.956
1764,5.14E-01,11867.239
1765,5.11E-01,11865.523
1766,4.33E-01,11863.806
1767,4.07E-01,11862.089
1768,4.10E-01,11860.373
1769,4.35E-01,11858.656
1770,3.85E-01,11856.939
1771,4.15E-01,11855.223
1772,4.38E-01,11853.506
1773,4.61E-01,11851.789
1774,4.52E-01,11850.072
1775,4.12E-01,11848.356
1776,3.82E-01,11846.639
1777,4.18E-01,11844.922
1778,4.10E-01,11843.205
1779,3.74E-01,11841.488
1780,4.23E-01,11839.771
1781,4.50E-01,11838.054
1782,3.71E-01,11836.337
1783,3.90E-01,11834.62
1784,4.11E-01,11832.903
1785,4.03E-01,11831.186
1786,3.93E-01,11829.469
1787,3.82E-01,11827.752
1788,3.76E-01,11826.035
1789,3.66E-01,11824.318
1790,3.82E-01,11822.601
1791,3.92E-01,11820.883
1792,3.38E-01,11819.166
1793,3.92E-01,11817.449
1794,3.76E-01,11815.732
1795,3.51E-01,11814.015
1796,3.51E-01,11812.297
1797,3.87E-01,11810.58
1798,4.30E-01,11808.863
1799,3.94E-01,11807.145
1800,3.64E-01,11805.428
1801,4.04E-01,11803.71
1802,3.74E-01,11801.993
1803,4.16E-01,11800.275
1804,3.78E-01,11798.558
1805,3.53E-01,11796.84
1806,3.70E-01,11795.123
1807,3.97E-01,11793.405
1808,4.32E-01,11791.688
1809,5.33E-01,11789.97
1810,6.31E-01,11788.253
1811,5.69E-01,11786.535
1812,4.49E-01,11784.817
1813,3.31E-01,11783.1
1814,3.76E-01,11781.382
1815,3.60E-01,11779.664
1816,3.90E-01,11777.946
1817,4.06E-01,11776.229
1818,3.57E-01,11774.511
1819,4.28E-01,11772.793
1820,4.89E-01,11771.075
1821,4.59E-01,11769.357
1822,3.87E-01,11767.639
1823,3.86E-01,11765.921
1824,3.87E-01,11764.203
1825,3.81E-01,11762.485
1826,3.70E-01,11760.767
1827,3.58E-01,11759.049
1828,3.23E-01,11757.331
1829,3.26E-01,11755.613
1830,3.41E-01,11753.895
1831,3.43E-01,11752.177
1832,3.54E-01,11750.459
1833,3.49E-01,11748.741
1834,3.85E-01,11747.022
1835,3.40E-01,11745.304
1836,3.55E-01,11743.586
1837,3.48E-01,11741.868
1838,3.21E-01,11740.149
1839,3.61E-01,11738.431
1840,3.40E-01,11736.713
1841,3.66E-01,11734.994
1842,3.46E-01,11733.276
1843,3.43E-01,11731.558
1844,3.34E-01,11729.839
1845,3.28E-01,11728.121
1846,3.33E-01,11726.402
1847,3.45E-01,11724.684
1848,3.69E-01,11722.965
1849,3.52E-01,11721.247
1850,4.46E-01,11719.528
1851,6.26E-01,11717.81
1852,7.71E-01,11716.091
1853,6.42E-01,11714.372
1854,4.30E-01,11712.654
1855,3.71E-01,11710.935
1856,3.39E-01,11709.216
1857,3.00E-01,11707.497
1858,3.16E-01,11705.779
1859,2.91E-01,11704.06
1860,3.45E-01,11702.341
1861,3.65E-01,11700.622
1862,4.30E-01,11698.903
1863,4.81E-01,11697.185
1864,5.19E-01,11695.466
1865,3.92E-01,11693.747
1866,3.14E-01,11692.028
1867,2.53E-01,11690.309
1868,3.45E-01,11688.59
1869,3.38E-01,11686.871
1870,3.21E-01,11685.152
1871,3.11E-01,11683.433
1872,4.01E-01,11681.714
1873,3.33E-01,11679.994
1874,3.09E-01,11678.275
1875,2.94E-01,11676.556
1876,3.22E-01,11674.837
1877,3.10E-01,11673.118
1878,3.23E-01,11671.398
1879,3.01E-01,11669.679
1880,3.06E-01,11667.96
1881,3.10E-01,11666.241
1882,3.24E-01,11664.521
1883,3.28E-01,11662.802
1884,3.49E-01,11661.083
1885,3.24E-01,11659.363
1886,3.12E-01,11657.644
1887,3.25E-01,11655.924
1888,4.39E-01,11654.205
1889,6.78E-01,11652.485
1890,8.67E-01,11650.766
1891,7.71E-01,11649.046
1892,4.38E-01,11647.327
1893,3.43E-01,11645.607
1894,3.42E-01,11643.887
1895,3.21E-01,11642.168
1896,3.05E-01,11640.448
1897,2.87E-01,11638.729
1898,3.22E-01,11637.009
1899,2.88E-01,11635.289
1900,3.07E-01,11633.569
1901,3.17E-01,11631.85
1902,3.94E-01,11630.13
1903,5.45E-01,11628.41
1904,5.44E-01,11626.69
1905,3.90E-01,11624.97
1906,2.75E-01,11623.25
1907,2.81E-01,11621.53
1908,2.67E-01,11619.81
1909,3.23E-01,11618.09
1910,2.89E-01,11616.37
1911,2.65E-01,11614.65
1912,2.43E-01,11612.93
1913,3.39E-01,11611.21
1914,2.83E-01,11609.49
1915,2.48E-01,11607.77
1916,3.20E-01,11606.05
1917,3.31E-01,11604.33
1918,3.25E-01,11602.61
1919,2.59E-01,11600.889
1920,2.65E-01,11599.169
1921,3.05E-01,11597.449
1922,3.70E-01,11595.729
1923,6.10E-01,11594.008
1924,8.54E-01,11592.288
1925,8.34E-01,11590.568
1926,5.73E-01,11588.847
1927,3.64E-01,11587.127
1928,3.23E-01,11585.406
1929,3.26E-01,11583.686
