lk,ukf_a0v,uks_a0v , fh,fl, fc
10775,0.146268,0,0,0,0.146268
10780,0.14593,0,0,0,0.14593
10785,0.145561,0,0,0,0.145561
10790,0.145159,0,0,0,0.145159
10795,0.144722,0,0,0,0.144722
10800,0.144246,0,0,0,0.144246
10805,0.143732,0,0,0,0.143732
10810,0.143181,0,0,0,0.143181
10815,0.1426,0,0,0,0.1426
10820,0.141992,0,0,0,0.141992
10825,0.141363,0,0,0,0.141363
10830,0.140717,0,0,0,0.140717
10835,0.140059,0,0,0,0.140059
10840,0.139394,0,0,0,0.139394
10845,0.138727,0,0,0,0.138727
10850,0.138062,0,0,0,0.138062
10855,0.137405,0,0,0,0.137405
10860,0.136759,0,0,0,0.136759
10865,0.13613,0,0,0,0.13613
10870,0.135523,0,0,0,0.135523
10875,0.134942,0,0,0,0.134942
10880,0.134393,0,0,0,0.134393
10885,0.133879,0,0,0,0.133879
10890,0.133406,0,0,0,0.133406
10895,0.132979,0,0,0,0.132979
10900,0.132602,0,0,0,0.132602
10905,0.132278,0,0,0,0.132278
10910,0.132006,0,0,0,0.132006
10915,0.131783,0,0,0,0.131783
10920,0.131604,0,0,0,0.131604
10925,0.131467,0,0,0,0.131467
10930,0.131368,0,0,0,0.131368
10935,0.131303,0,0,0,0.131303
10940,0.13127,0,0,0,0.13127
10945,0.131265,0,0,0,0.131265
10950,0.131284,0,0,0,0.131284
10955,0.131324,0,0,0,0.131324
10960,0.131382,0,0,0,0.131382
10965,0.131455,0,0,0,0.131455
10970,0.131538,0,0,0,0.131538
10975,0.131629,0,0,0,0.131629
10980,0.131724,0,0,0,0.131724
10985,0.131819,0,0,0,0.131819
10990,0.131912,0,0,0,0.131912
10995,0.131999,0,0,0,0.131999
11000,0.132077,0,0,0,0.132077
11005,0.132142,0,0,0,0.132142
11010,0.132194,0,0,0,0.132194
11015,0.132235,0,0,0,0.132235
11020,0.132263,0,0,0,0.132263
11025,0.132278,0,0,0,0.132278
11030,0.132283,0,0,0,0.132283
11035,0.132275,0,0,0,0.132275
11040,0.132256,0,0,0,0.132256
11045,0.132226,0,0,0,0.132226
11050,0.132185,0,0,0,0.132185
11055,0.132133,0,0,0,0.132133
11060,0.132071,0,0,0,0.132071
11065,0.131999,0,0,0,0.131999
11070,0.131916,0,0,0,0.131916
11075,0.131823,0,0,0,0.131823
11080,0.131721,0,0,0,0.131721
11085,0.131609,0,0,0,0.131609
11090,0.131488,0,0,0,0.131488
11095,0.131358,0,0,0,0.131358
11100,0.131219,0,0,0,0.131219
11105,0.131072,0,0,0,0.131072
11110,0.130916,0,0,0,0.130916
11115,0.130753,0,0,0,0.130753
11120,0.130583,0,0,0,0.130583
11125,0.130406,0,0,0,0.130406
11130,0.130224,0,0,0,0.130224
11135,0.130036,0,0,0,0.130036
11140,0.129844,0,0,0,0.129844
11145,0.129647,0,0,0,0.129647
11150,0.129446,0,0,0,0.129446
11155,0.129243,0,0,0,0.129243
11160,0.129037,0,0,0,0.129037
11165,0.128829,0,0,0,0.128829
11170,0.128619,0,0,0,0.128619
11175,0.128408,0,0,0,0.128408
11180,0.128197,0,0,0,0.128197
11185,0.127987,0,0,0,0.127987
11190,0.127777,0,0,0,0.127777
11195,0.127568,0,0,0,0.127568
11200,0.127361,0,0,0,0.127361
11205,0.127157,0,0,0,0.127157
11210,0.126954,0,0,0,0.126954
11215,0.126754,0,0,0,0.126754
11220,0.126556,0,0,0,0.126556
11225,0.126359,0,0,0,0.126359
11230,0.126164,0,0,0,0.126164
11235,0.125971,0,0,0,0.125971
11240,0.125779,0,0,0,0.125779
11245,0.125588,0,0,0,0.125588
11250,0.125399,0,0,0,0.125399
11255,0.12521,0,0,0,0.12521
11260,0.125022,0,0,0,0.125022
11265,0.124835,0,0,0,0.124835
11270,0.124648,0,0,0,0.124648
11275,0.124461,0,0,0,0.124461
11280,0.124275,0,0,0,0.124275
11285,0.124089,0,0,0,0.124089
11290,0.123902,0,0,0,0.123902
11295,0.123716,0,0,0,0.123716
11300,0.123529,0,0,0,0.123529
11305,0.123341,0,0,0,0.123341
11310,0.123153,0,0,0,0.123153
11315,0.122965,0,0,0,0.122965
11320,0.122776,0,0,0,0.122776
11325,0.122587,0,0,0,0.122587
11330,0.122397,0,0,0,0.122397
11335,0.122208,0,0,0,0.122208
11340,0.122018,0,0,0,0.122018
11345,0.121828,0,0,0,0.121828
11350,0.121639,0,0,0,0.121639
11355,0.121449,0,0,0,0.121449
11360,0.12126,0,0,0,0.12126
11365,0.12107,0,0,0,0.12107
11370,0.120881,0,0,0,0.120881
11375,0.120692,0,0,0,0.120692
11380,0.120503,0,0,0,0.120503
11385,0.120315,0,0,0,0.120315
11390,0.120128,0,0,0,0.120128
11395,0.11994,0,0,0,0.11994
11400,0.119754,0,0,0,0.119754
11405,0.119568,0,0,0,0.119568
11410,0.119382,0,0,0,0.119382
11415,0.119198,0,0,0,0.119198
11420,0.119013,0,0,0,0.119013
11425,0.11883,0,0,0,0.11883
11430,0.118647,0,0,0,0.118647
11435,0.118464,0,0,0,0.118464
11440,0.118282,0,0,0,0.118282
11445,0.1181,0,0,0,0.1181
11450,0.117919,0,0,0,0.117919
11455,0.117739,0,0,0,0.117739
11460,0.117558,0,0,0,0.117558
11465,0.117379,0,0,0,0.117379
11470,0.117199,0,0,0,0.117199
11475,0.11702,0,0,0,0.11702
11480,0.116842,0,0,0,0.116842
11485,0.116664,0,0,0,0.116664
11490,0.116486,0,0,0,0.116486
11495,0.116308,0,0,0,0.116308
11500,0.116131,0,0,0,0.116131
11505,0.115954,0,0,0,0.115954
11510,0.115777,0,0,0,0.115777
11515,0.115601,0,0,0,0.115601
11520,0.115425,0,0,0,0.115425
11525,0.115249,0,0,0,0.115249
11530,0.115073,0,0,0,0.115073
11535,0.114898,0,0,0,0.114898
11540,0.114723,0,0,0,0.114723
11545,0.114548,0,0,0,0.114548
11550,0.114374,0,0,0,0.114374
11555,0.1142,0,0,0,0.1142
11560,0.114026,0,0,0,0.114026
11565,0.113852,0,0,0,0.113852
11570,0.113679,0,0,0,0.113679
11575,0.113506,0,0,0,0.113506
11580,0.113333,0,0,0,0.113333
11585,0.113161,0,0,0,0.113161
11590,0.112989,0,0,0,0.112989
11595,0.112817,0,0,0,0.112817
11600,0.112645,0,0,0,0.112645
11605,0.112474,0,0,0,0.112474
11610,0.112303,0,0,0,0.112303
11615,0.112132,0,0,0,0.112132
11620,0.111962,0,0,0,0.111962
11625,0.111791,0,0,0,0.111791
11630,0.111622,0,0,0,0.111622
11635,0.111452,0,0,0,0.111452
11640,0.111283,0,0,0,0.111283
11645,0.111113,0,0,0,0.111113
11650,0.110945,0,0,0,0.110945
11655,0.110776,0,0,0,0.110776
11660,0.110608,0,0,0,0.110608
11665,0.11044,0,0,0,0.11044
11670,0.110272,0,0,0,0.110272
11675,0.110105,0,0,0,0.110105
11680,0.109938,0,0,0,0.109938
11685,0.109771,0,0,0,0.109771
11690,0.109604,0,0,0,0.109604
11695,0.109438,0,0,0,0.109438
11700,0.109272,0,0,0,0.109272
11705,0.109106,0,0,0,0.109106
11710,0.108941,0,0,0,0.108941
11715,0.108776,0,0,0,0.108776
11720,0.108611,0,0,0,0.108611
11725,0.108446,0,0,0,0.108446
11730,0.108282,0,0,0,0.108282
11735,0.108118,0,0,0,0.108118
11740,0.107955,0,0,0,0.107955
11745,0.107791,0,0,0,0.107791
11750,0.107629,0,0,0,0.107629
11755,0.107466,0,0,0,0.107466
11760,0.107304,0,0,0,0.107304
11765,0.107142,0,0,0,0.107142
11770,0.106981,0,0,0,0.106981
11775,0.10682,0,0,0,0.10682
11780,0.106659,0,0,0,0.106659
11785,0.106499,0,0,0,0.106499
11790,0.10634,0,0,0,0.10634
11795,0.10618,0,0,0,0.10618
11800,0.106021,0,0,0,0.106021
11805,0.105863,0,0,0,0.105863
11810,0.105705,0,0,0,0.105705
11815,0.105547,0,0,0,0.105547
11820,0.10539,0,0,0,0.10539
11825,0.105234,0,0,0,0.105234
11830,0.105077,0,0,0,0.105077
11835,0.104921,0,0,0,0.104921
11840,0.104766,0,0,0,0.104766
11845,0.10461,0,0,0,0.10461
11850,0.104456,0,0,0,0.104456
11855,0.104301,0,0,0,0.104301
11860,0.104147,0,0,0,0.104147
11865,0.103993,0,0,0,0.103993
11870,0.103839,0,0,0,0.103839
11875,0.103686,0,0,0,0.103686
11880,0.103533,0,0,0,0.103533
11885,0.10338,0,0,0,0.10338
11890,0.103227,0,0,0,0.103227
11895,0.103075,0,0,0,0.103075
11900,0.102923,0,0,0,0.102923
11905,0.102771,0,0,0,0.102771
11910,0.102619,0,0,0,0.102619
11915,0.102468,0,0,0,0.102468
11920,0.102316,0,0,0,0.102316
11925,0.102165,0,0,0,0.102165
11930,0.102015,0,0,0,0.102015
11935,0.101864,0,0,0,0.101864
11940,0.101713,0,0,0,0.101713
11945,0.101563,0,0,0,0.101563
11950,0.101413,0,0,0,0.101413
11955,0.101263,0,0,0,0.101263
11960,0.101113,0,0,0,0.101113
11965,0.100964,0,0,0,0.100964
11970,0.100814,0,0,0,0.100814
11975,0.100665,0,0,0,0.100665
11980,0.100516,0,0,0,0.100516
11985,0.100367,0,0,0,0.100367
11990,0.100219,0,0,0,0.100219
11995,0.10007,0,0,0,0.10007
12000,0.099922,0,0,0,0.099922
12005,0.099773,0,0,0,0.099773
12010,0.099625,0,0,0,0.099625
12015,0.099477,0,0,0,0.099477
12020,0.09933,0,0,0,0.09933
12025,0.099182,0,0,0,0.099182
12030,0.099035,0,0,0,0.099035
12035,0.098888,0,0,0,0.098888
12040,0.098741,0,0,0,0.098741
12045,0.098595,0,0,0,0.098595
12050,0.098448,0,0,0,0.098448
12055,0.098302,0,0,0,0.098302
12060,0.098157,0,0,0,0.098157
12065,0.098011,0,0,0,0.098011
12070,0.097866,0,0,0,0.097866
12075,0.097722,0,0,0,0.097722
12080,0.097577,0,0,0,0.097577
12085,0.097433,0,0,0,0.097433
12090,0.09729,0,0,0,0.09729
12095,0.097147,0,0,0,0.097147
12100,0.097004,0,0,0,0.097004
12105,0.096862,0,0,0,0.096862
12110,0.09672,0,0,0,0.09672
12115,0.096578,0,0,0,0.096578
12120,0.096437,0,0,0,0.096437
12125,0.096296,0,0,0,0.096296
12130,0.096156,0,0,0,0.096156
12135,0.096016,0,0,0,0.096016
12140,0.095876,0,0,0,0.095876
12145,0.095737,0,0,0,0.095737
12150,0.095598,0,0,0,0.095598
12155,0.095459,0,0,0,0.095459
12160,0.095321,0,0,0,0.095321
12165,0.095183,0,0,0,0.095183
12170,0.095045,0,0,0,0.095045
12175,0.094908,0,0,0,0.094908
12180,0.09477,0,0,0,0.09477
12185,0.094633,0,0,0,0.094633
12190,0.094496,0,0,0,0.094496
12195,0.09436,0,0,0,0.09436
12200,0.094223,0,0,0,0.094223
12205,0.094087,0,0,0,0.094087
12210,0.093951,0,0,0,0.093951
12215,0.093815,0,0,0,0.093815
12220,0.09368,0,0,0,0.09368
12225,0.093544,0,0,0,0.093544
12230,0.093409,0,0,0,0.093409
12235,0.093274,0,0,0,0.093274
12240,0.093139,0,0,0,0.093139
12245,0.093004,0,0,0,0.093004
12250,0.092869,0,0,0,0.092869
12255,0.092734,0,0,0,0.092734
12260,0.0926,0,0,0,0.0926
12265,0.092465,0,0,0,0.092465
12270,0.092331,0,0,0,0.092331
12275,0.092196,0,0,0,0.092196
12280,0.092062,0,0,0,0.092062
12285,0.091928,0,0,0,0.091928
12290,0.091794,0,0,0,0.091794
12295,0.09166,0,0,0,0.09166
12300,0.091526,0,0,0,0.091526
12305,0.091392,0,0,0,0.091392
12310,0.091258,0,0,0,0.091258
12315,0.091125,0,0,0,0.091125
12320,0.090991,0,0,0,0.090991
12325,0.090858,0,0,0,0.090858
12330,0.090725,0,0,0,0.090725
12335,0.090592,0,0,0,0.090592
12340,0.09046,0,0,0,0.09046
12345,0.090329,0,0,0,0.090329
12350,0.090197,0,0,0,0.090197
12355,0.090067,0,0,0,0.090067
12360,0.089937,0,0,0,0.089937
12365,0.089808,0,0,0,0.089808
12370,0.089679,0,0,0,0.089679
12375,0.089551,0,0,0,0.089551
12380,0.089424,0,0,0,0.089424
12385,0.089298,0,0,0,0.089298
12390,0.089173,0,0,0,0.089173
12395,0.089049,0,0,0,0.089049
12400,0.088926,0,0,0,0.088926
12405,0.088804,0,0,0,0.088804
12410,0.088683,0,0,0,0.088683
12415,0.088563,0,0,0,0.088563
12420,0.088443,0,0,0,0.088443
12425,0.088323,0,0,0,0.088323
12430,0.088203,0,0,0,0.088203
12435,0.088083,0,0,0,0.088083
12440,0.087963,0,0,0,0.087963
12445,0.087841,0,0,0,0.087841
12450,0.087719,0,0,0,0.087719
12455,0.087596,0,0,0,0.087596
12460,0.087471,0,0,0,0.087471
12465,0.087344,0,0,0,0.087344
12470,0.087216,0,0,0,0.087216
12475,0.087086,0,0,0,0.087086
12480,0.086953,0,0,0,0.086953
12485,0.086818,0,0,0,0.086818
12490,0.08668,0,0,0,0.08668
12495,0.086539,0,0,0,0.086539
12500,0.086395,0,0,0,0.086395
12505,0.086248,0,0,0,0.086248
12510,0.086098,0,0,0,0.086098
12515,0.085946,0,0,0,0.085946
12520,0.085794,0,0,0,0.085794
12525,0.085641,0,0,0,0.085641
12530,0.085489,0,0,0,0.085489
12535,0.085339,0,0,0,0.085339
12540,0.085191,0,0,0,0.085191
12545,0.085047,0,0,0,0.085047
12550,0.084907,0,0,0,0.084907
12555,0.084771,0,0,0,0.084771
12560,0.084642,0,0,0,0.084642
12565,0.084519,0,0,0,0.084519
12570,0.084404,0,0,0,0.084404
12575,0.084297,0,0,0,0.084297
12580,0.0842,0,0,0,0.0842
12585,0.084112,0,0,0,0.084112
12590,0.084036,0,0,0,0.084036
12595,0.083971,0,0,0,0.083971
12600,0.083919,0,0,0,0.083919
12605,0.083879,0,0,0,0.083879
12610,0.08385,0,0,0,0.08385
12615,0.083827,0,0,0,0.083827
12620,0.083808,0,0,0,0.083808
12625,0.083788,0,0,0,0.083788
12630,0.083765,0,0,0,0.083765
12635,0.083736,0,0,0,0.083736
12640,0.083696,0,0,0,0.083696
12645,0.083642,0,0,0,0.083642
12650,0.083572,0,0,0,0.083572
12655,0.083481,0,0,0,0.083481
12660,0.083367,0,0,0,0.083367
12665,0.083226,0,0,0,0.083226
12670,0.083054,0,0,0,0.083054
12675,0.082849,0,0,0,0.082849
12680,0.082606,0,0,0,0.082606
12685,0.082323,0,0,0,0.082323
12690,0.081996,0,0,0,0.081996
12695,0.081621,0,0,0,0.081621
12700,0.081196,0,0,0,0.081196
12705,0.080719,0,0,0,0.080719
12710,0.080194,0,0,0,0.080194
12715,0.07963,0,0,0,0.07963
12720,0.079032,0,0,0,0.079032
12725,0.078408,0,0,0,0.078408
12730,0.077765,0,0,0,0.077765
12735,0.07711,0,0,0,0.07711
12740,0.076449,0,0,0,0.076449
12745,0.07579,0,0,0,0.07579
12750,0.07514,0,0,0,0.07514
12755,0.074505,0,0,0,0.074505
12760,0.073893,0,0,0,0.073893
12765,0.073311,0,0,0,0.073311
12770,0.072765,0,0,0,0.072765
12775,0.072263,0,0,0,0.072263
12780,0.071811,0,0,0,0.071811
12785,0.071416,0,0,0,0.071416
12790,0.071086,0,0,0,0.071086
12795,0.070828,0,0,0,0.070828
12800,0.070648,0,0,0,0.070648
12805,0.07055,0,0,0,0.07055
12810,0.070532,0,0,0,0.070532
12815,0.070585,0,0,0,0.070585
12820,0.070704,0,0,0,0.070704
12825,0.070881,0,0,0,0.070881
12830,0.071111,0,0,0,0.071111
12835,0.071386,0,0,0,0.071386
12840,0.071699,0,0,0,0.071699
12845,0.072045,0,0,0,0.072045
12850,0.072415,0,0,0,0.072415
12855,0.072805,0,0,0,0.072805
12860,0.073206,0,0,0,0.073206
12865,0.073613,0,0,0,0.073613
12870,0.074019,0,0,0,0.074019
12875,0.074417,0,0,0,0.074417
12880,0.0748,0,0,0,0.0748
12885,0.075161,0,0,0,0.075161
12890,0.075495,0,0,0,0.075495
12895,0.075794,0,0,0,0.075794
12900,0.076052,0,0,0,0.076052
12905,0.076264,0,0,0,0.076264
12910,0.07643,0,0,0,0.07643
12915,0.076554,0,0,0,0.076554
12920,0.076639,0,0,0,0.076639
12925,0.076688,0,0,0,0.076688
12930,0.076702,0,0,0,0.076702
12935,0.076687,0,0,0,0.076687
12940,0.076643,0,0,0,0.076643
12945,0.076574,0,0,0,0.076574
12950,0.076483,0,0,0,0.076483
12955,0.076373,0,0,0,0.076373
12960,0.076247,0,0,0,0.076247
12965,0.076107,0,0,0,0.076107
12970,0.075957,0,0,0,0.075957
12975,0.075799,0,0,0,0.075799
12980,0.075636,0,0,0,0.075636
12985,0.075471,0,0,0,0.075471
12990,0.075306,0,0,0,0.075306
12995,0.075146,0,0,0,0.075146
13000,0.074992,0,0,0,0.074992
13005,0.074847,0,0,0,0.074847
13010,0.074711,0,0,0,0.074711
13015,0.074583,0,0,0,0.074583
13020,0.074463,0,0,0,0.074463
13025,0.07435,0,0,0,0.07435
13030,0.074244,0,0,0,0.074244
13035,0.074143,0,0,0,0.074143
13040,0.074047,0,0,0,0.074047
13045,0.073956,0,0,0,0.073956
13050,0.07387,0,0,0,0.07387
13055,0.073786,0,0,0,0.073786
13060,0.073705,0,0,0,0.073705
13065,0.073627,0,0,0,0.073627
13070,0.07355,0,0,0,0.07355
13075,0.073474,0,0,0,0.073474
13080,0.073398,0,0,0,0.073398
13085,0.073322,0,0,0,0.073322
13090,0.073245,0,0,0,0.073245
13095,0.073167,0,0,0,0.073167
13100,0.073087,0,0,0,0.073087
13105,0.073004,0,0,0,0.073004
13110,0.072919,0,0,0,0.072919
13115,0.072831,0,0,0,0.072831
13120,0.072741,0,0,0,0.072741
13125,0.072649,0,0,0,0.072649
13130,0.072556,0,0,0,0.072556
13135,0.07246,0,0,0,0.07246
13140,0.072364,0,0,0,0.072364
13145,0.072266,0,0,0,0.072266
13150,0.072167,0,0,0,0.072167
13155,0.072067,0,0,0,0.072067
13160,0.071966,0,0,0,0.071966
13165,0.071865,0,0,0,0.071865
13170,0.071763,0,0,0,0.071763
13175,0.071661,0,0,0,0.071661
13180,0.071559,0,0,0,0.071559
13185,0.071458,0,0,0,0.071458
13190,0.071356,0,0,0,0.071356
13195,0.071255,0,0,0,0.071255
13200,0.071155,0,0,0,0.071155
13205,0.071056,0,0,0,0.071056
13210,0.070958,0,0,0,0.070958
13215,0.07086,0,0,0,0.07086
13220,0.070763,0,0,0,0.070763
13225,0.070667,0,0,0,0.070667
13230,0.070571,0,0,0,0.070571
13235,0.070476,0,0,0,0.070476
13240,0.070382,0,0,0,0.070382
13245,0.070288,0,0,0,0.070288
13250,0.070194,0,0,0,0.070194
13255,0.070101,0,0,0,0.070101
13260,0.070008,0,0,0,0.070008
13265,0.069916,0,0,0,0.069916
13270,0.069823,0,0,0,0.069823
13275,0.069731,0,0,0,0.069731
13280,0.06964,0,0,0,0.06964
13285,0.069548,0,0,0,0.069548
13290,0.069456,0,0,0,0.069456
13295,0.069364,0,0,0,0.069364
13300,0.069273,0,0,0,0.069273
13305,0.069181,0,0,0,0.069181
13310,0.069089,0,0,0,0.069089
13315,0.068997,0,0,0,0.068997
13320,0.068905,0,0,0,0.068905
13325,0.068813,0,0,0,0.068813
13330,0.068721,0,0,0,0.068721
13335,0.068629,0,0,0,0.068629
13340,0.068538,0,0,0,0.068538
13345,0.068446,0,0,0,0.068446
13350,0.068354,0,0,0,0.068354
13355,0.068262,0,0,0,0.068262
13360,0.068171,0,0,0,0.068171
13365,0.068079,0,0,0,0.068079
13370,0.067988,0,0,0,0.067988
13375,0.067896,0,0,0,0.067896
13380,0.067805,0,0,0,0.067805
13385,0.067714,0,0,0,0.067714
13390,0.067624,0,0,0,0.067624
13395,0.067533,0,0,0,0.067533
13400,0.067443,0,0,0,0.067443
13405,0.067353,0,0,0,0.067353
13410,0.067263,0,0,0,0.067263
13415,0.067173,0,0,0,0.067173
13420,0.067084,0,0,0,0.067084
13425,0.066994,0,0,0,0.066994
13430,0.066905,0,0,0,0.066905
13435,0.066817,0,0,0,0.066817
13440,0.066728,0,0,0,0.066728
13445,0.06664,0,0,0,0.06664
13450,0.066551,0,0,0,0.066551
13455,0.066463,0,0,0,0.066463
13460,0.066375,0,0,0,0.066375
13465,0.066288,0,0,0,0.066288
13470,0.0662,0,0,0,0.0662
13475,0.066112,0,0,0,0.066112
13480,0.066025,0,0,0,0.066025
13485,0.065938,0,0,0,0.065938
13490,0.065851,0,0,0,0.065851
13495,0.065764,0,0,0,0.065764
13500,0.065678,0,0,0,0.065678
13505,0.065591,0,0,0,0.065591
13510,0.065504,0,0,0,0.065504
13515,0.065418,0,0,0,0.065418
13520,0.065332,0,0,0,0.065332
13525,0.065246,0,0,0,0.065246
13530,0.06516,0,0,0,0.06516
13535,0.065074,0,0,0,0.065074
13540,0.064988,0,0,0,0.064988
13545,0.064902,0,0,0,0.064902
13550,0.064817,0,0,0,0.064817
13555,0.064731,0,0,0,0.064731
13560,0.064646,0,0,0,0.064646
13565,0.06456,0,0,0,0.06456
13570,0.064475,0,0,0,0.064475
13575,0.06439,0,0,0,0.06439
13580,0.064305,0,0,0,0.064305
13585,0.06422,0,0,0,0.06422
13590,0.064135,0,0,0,0.064135
13595,0.06405,0,0,0,0.06405
13600,0.063965,0,0,0,0.063965
13605,0.06388,0,0,0,0.06388
13610,0.063796,0,0,0,0.063796
13615,0.063711,0,0,0,0.063711
13620,0.063627,0,0,0,0.063627
13625,0.063542,0,0,0,0.063542
13630,0.063458,0,0,0,0.063458
13635,0.063374,0,0,0,0.063374
13640,0.06329,0,0,0,0.06329
13645,0.063206,0,0,0,0.063206
13650,0.063122,0,0,0,0.063122
13655,0.063038,0,0,0,0.063038
13660,0.062955,0,0,0,0.062955
13665,0.062872,0,0,0,0.062872
13670,0.062789,0,0,0,0.062789
13675,0.062706,0,0,0,0.062706
13680,0.062623,0,0,0,0.062623
13685,0.062541,0,0,0,0.062541
13690,0.062459,0,0,0,0.062459
13695,0.062377,0,0,0,0.062377
13700,0.062295,0,0,0,0.062295
13705,0.062214,0,0,0,0.062214
13710,0.062132,0,0,0,0.062132
13715,0.062051,0,0,0,0.062051
13720,0.061971,0,0,0,0.061971
13725,0.06189,0,0,0,0.06189
13730,0.06181,0,0,0,0.06181
13735,0.06173,0,0,0,0.06173
13740,0.06165,0,0,0,0.06165
13745,0.06157,0,0,0,0.06157
13750,0.061491,0,0,0,0.061491
13755,0.061411,0,0,0,0.061411
13760,0.061332,0,0,0,0.061332
13765,0.061252,0,0,0,0.061252
13770,0.061173,0,0,0,0.061173
13775,0.061094,0,0,0,0.061094
13780,0.061015,0,0,0,0.061015
13785,0.060936,0,0,0,0.060936
13790,0.060858,0,0,0,0.060858
13795,0.060779,0,0,0,0.060779
13800,0.0607,0,0,0,0.0607
13805,0.060621,0,0,0,0.060621
13810,0.060543,0,0,0,0.060543
13815,0.060464,0,0,0,0.060464
13820,0.060385,0,0,0,0.060385
13825,0.060307,0,0,0,0.060307
13830,0.060228,0,0,0,0.060228
13835,0.06015,0,0,0,0.06015
13840,0.060072,0,0,0,0.060072
13845,0.059993,0,0,0,0.059993
13850,0.059915,0,0,0,0.059915
13855,0.059837,0,0,0,0.059837
13860,0.059759,0,0,0,0.059759
13865,0.059681,0,0,0,0.059681
13870,0.059603,0,0,0,0.059603
13875,0.059526,0,0,0,0.059526
13880,0.059448,0,0,0,0.059448
13885,0.059371,0,0,0,0.059371
13890,0.059294,0,0,0,0.059294
13895,0.059216,0,0,0,0.059216
13900,0.05914,0,0,0,0.05914
13905,0.059063,0,0,0,0.059063
13910,0.058986,0,0,0,0.058986
13915,0.05891,0,0,0,0.05891
13920,0.058834,0,0,0,0.058834
13925,0.058758,0,0,0,0.058758
13930,0.058682,0,0,0,0.058682
13935,0.058606,0,0,0,0.058606
13940,0.05853,0,0,0,0.05853
13945,0.058455,0,0,0,0.058455
13950,0.05838,0,0,0,0.05838
13955,0.058305,0,0,0,0.058305
13960,0.05823,0,0,0,0.05823
13965,0.058155,0,0,0,0.058155
13970,0.05808,0,0,0,0.05808
13975,0.058006,0,0,0,0.058006
13980,0.057932,0,0,0,0.057932
13985,0.057857,0,0,0,0.057857
13990,0.057783,0,0,0,0.057783
13995,0.05771,0,0,0,0.05771
14000,0.057636,0,0,0,0.057636
14005,0.057562,0,0,0,0.057562
14010,0.057489,0,0,0,0.057489
14015,0.057415,0,0,0,0.057415
14020,0.057342,0,0,0,0.057342
14025,0.057269,0,0,0,0.057269
14030,0.057196,0,0,0,0.057196
14035,0.057123,0,0,0,0.057123
14040,0.057051,0,0,0,0.057051
14045,0.056978,0,0,0,0.056978
14050,0.056906,0,0,0,0.056906
14055,0.056833,0,0,0,0.056833
14060,0.056761,0,0,0,0.056761
14065,0.056689,0,0,0,0.056689
14070,0.056616,0,0,0,0.056616
14075,0.056544,0,0,0,0.056544
14080,0.056472,0,0,0,0.056472
14085,0.0564,0,0,0,0.0564
14090,0.056328,0,0,0,0.056328
14095,0.056257,0,0,0,0.056257
14100,0.056185,0,0,0,0.056185
14105,0.056113,0,0,0,0.056113
14110,0.056041,0,0,0,0.056041
14115,0.05597,0,0,0,0.05597
14120,0.055898,0,0,0,0.055898
14125,0.055827,0,0,0,0.055827
14130,0.055755,0,0,0,0.055755
14135,0.055684,0,0,0,0.055684
14140,0.055613,0,0,0,0.055613
14145,0.055542,0,0,0,0.055542
14150,0.055471,0,0,0,0.055471
14155,0.0554,0,0,0,0.0554
14160,0.055329,0,0,0,0.055329
14165,0.055258,0,0,0,0.055258
14170,0.055188,0,0,0,0.055188
14175,0.055117,0,0,0,0.055117
14180,0.055047,0,0,0,0.055047
14185,0.054977,0,0,0,0.054977
14190,0.054907,0,0,0,0.054907
14195,0.054838,0,0,0,0.054838
14200,0.054768,0,0,0,0.054768
14205,0.054699,0,0,0,0.054699
14210,0.05463,0,0,0,0.05463
14215,0.054561,0,0,0,0.054561
14220,0.054492,0,0,0,0.054492
14225,0.054423,0,0,0,0.054423
14230,0.054355,0,0,0,0.054355
14235,0.054287,0,0,0,0.054287
14240,0.054218,0,0,0,0.054218
14245,0.05415,0,0,0,0.05415
14250,0.054082,0,0,0,0.054082
14255,0.054015,0,0,0,0.054015
14260,0.053947,0,0,0,0.053947
14265,0.053879,0,0,0,0.053879
14270,0.053812,0,0,0,0.053812
14275,0.053744,0,0,0,0.053744
14280,0.053677,0,0,0,0.053677
14285,0.05361,0,0,0,0.05361
14290,0.053543,0,0,0,0.053543
14295,0.053475,0,0,0,0.053475
14300,0.053408,0,0,0,0.053408
14305,0.053289,0.000062,0,0.053236,0.053341
14310,0.053315,0.000053,0,0.053357,0.053274
14315,0.053351,0.000176,0,0.053495,0.053207
14320,0.053376,0.000288,0,0.053612,0.05314
14325,0.053371,0.000364,0,0.053668,0.053073
14330,0.053311,0.000373,0,0.053617,0.053006
14335,0.0532,0.000318,0,0.05346,0.05294
14340,0.053048,0.000214,0,0.053222,0.052873
14345,0.052854,0.000059,0,0.052901,0.052806
14350,0.052603,0.000166,0,0.052467,0.05274
14355,0.052284,0.000477,0,0.051895,0.052673
14360,0.05192,0.000841,0,0.051233,0.052607
14365,0.051618,0.00113,0,0.050695,0.05254
14370,0.051525,0.001162,0,0.050576,0.052474
14375,0.051659,0.000917,0,0.05091,0.052408
14380,0.051882,0.000564,0,0.051421,0.052342
14385,0.05207,0.000253,0,0.051864,0.052276
14390,0.052182,0.000032,0,0.052155,0.05221
14395,0.052213,0.000081,0,0.052281,0.052144
14400,0.052145,0.000081,0,0.052212,0.052079
14405,0.05196,0.000067,0,0.051907,0.052013
14410,0.051673,0.000336,0,0.051399,0.051948
