col,sky,wavelength
998,7.76E+00,16443.364
999,7.65E+00,16441.241
1000,3.82E+00,16439.119
1001,1.21E+00,16436.997
1002,7.10E-01,16434.874
1003,6.49E-01,16432.752
1004,6.45E-01,16430.629
1005,6.66E-01,16428.507
1006,6.56E-01,16426.385
1007,6.76E-01,16424.262
1008,6.76E-01,16422.139
1009,8.03E-01,16420.017
1010,1.52E+00,16417.895
1011,2.58E+00,16415.772
1012,2.47E+00,16413.649
1013,1.40E+00,16411.527
1014,8.24E-01,16409.404
1015,6.84E-01,16407.281
1016,6.23E-01,16405.159
1017,6.16E-01,16403.036
1018,6.78E-01,16400.913
1019,7.54E-01,16398.79
1020,8.16E-01,16396.668
1021,8.89E-01,16394.545
1022,1.77E+00,16392.422
1023,3.92E+00,16390.299
1024,4.75E+00,16388.176
1025,2.87E+00,16386.053
1026,1.12E+00,16383.93
1027,6.94E-01,16381.808
1028,6.35E-01,16379.684
1029,6.62E-01,16377.562
1030,7.26E-01,16375.438
1031,8.16E-01,16373.316
1032,8.59E-01,16371.192
1033,8.98E-01,16369.069
1034,9.54E-01,16366.946
1035,1.13E+00,16364.823
1036,1.54E+00,16362.7
1037,1.82E+00,16360.577
1038,1.60E+00,16358.453
1039,1.73E+00,16356.33
1040,4.20E+00,16354.207
1041,7.11E+00,16352.084
1042,6.18E+00,16349.96
1043,2.95E+00,16347.837
1044,1.61E+00,16345.714
1045,2.19E+00,16343.591
1046,2.54E+00,16341.467
1047,1.75E+00,16339.344
1048,9.57E-01,16337.22
1049,7.12E-01,16335.097
1050,6.46E-01,16332.973
1051,6.42E-01,16330.85
1052,6.52E-01,16328.726
1053,6.61E-01,16326.603
1054,6.50E-01,16324.479
1055,9.37E-01,16322.355
1056,2.25E+00,16320.232
1057,4.06E+00,16318.108
1058,3.87E+00,16315.985
1059,2.04E+00,16313.861
1060,9.86E-01,16311.737
1061,9.56E-01,16309.613
1062,1.10E+00,16307.49
1063,1.27E+00,16305.366
1064,1.53E+00,16303.242
1065,1.36E+00,16301.118
1066,9.24E-01,16298.994
1067,6.77E-01,16296.87
1068,6.60E-01,16294.747
1069,6.66E-01,16292.623
1070,6.54E-01,16290.499
1071,6.39E-01,16288.375
1072,6.32E-01,16286.251
1073,6.75E-01,16284.127
1074,7.68E-01,16282.003
1075,8.73E-01,16279.878
1076,8.33E-01,16277.755
1077,7.30E-01,16275.63
1078,8.66E-01,16273.506
1079,1.16E+00,16271.382
1080,1.13E+00,16269.258
1081,8.63E-01,16267.134
1082,7.54E-01,16265.009
1083,7.43E-01,16262.885
1084,7.55E-01,16260.761
1085,7.76E-01,16258.637
1086,8.29E-01,16256.512
1087,9.10E-01,16254.388
1088,9.20E-01,16252.264
1089,8.72E-01,16250.139
1090,1.02E+00,16248.015
1091,1.16E+00,16245.89
1092,1.01E+00,16243.766
1093,1.12E+00,16241.641
1094,3.61E+00,16239.517
1095,1.03E+01,16237.392
1096,1.35E+01,16235.268
1097,8.50E+00,16233.143
1098,3.14E+00,16231.019
1099,1.38E+00,16228.894
1100,1.12E+00,16226.769
1101,1.15E+00,16224.645
1102,1.23E+00,16222.52
1103,1.15E+00,16220.395
1104,8.94E-01,16218.271
1105,7.17E-01,16216.146
1106,7.97E-01,16214.021
1107,8.41E-01,16211.896
1108,8.72E-01,16209.771
1109,8.17E-01,16207.646
1110,7.40E-01,16205.521
1111,6.97E-01,16203.397
1112,7.56E-01,16201.272
1113,1.58E+00,16199.147
1114,4.43E+00,16197.022
1115,6.33E+00,16194.897
1116,4.53E+00,16192.772
1117,1.82E+00,16190.647
1118,7.93E-01,16188.522
1119,6.83E-01,16186.396
1120,6.75E-01,16184.271
1121,6.44E-01,16182.146
1122,6.56E-01,16180.021
1123,6.82E-01,16177.896
1124,6.89E-01,16175.771
1125,6.72E-01,16173.646
1126,6.91E-01,16171.52
1127,6.64E-01,16169.395
1128,6.60E-01,16167.27
1129,6.75E-01,16165.144
1130,7.31E-01,16163.019
1131,9.06E-01,16160.894
1132,9.36E-01,16158.768
1133,7.92E-01,16156.643
1134,6.82E-01,16154.517
1135,6.51E-01,16152.392
1136,6.44E-01,16150.266
1137,6.65E-01,16148.141
1138,6.46E-01,16146.015
1139,6.66E-01,16143.89
1140,6.92E-01,16141.764
1141,6.84E-01,16139.638
1142,7.24E-01,16137.513
1143,9.53E-01,16135.387
1144,3.14E+00,16133.262
1145,1.17E+01,16131.136
1146,1.85E+01,16129.01
1147,1.34E+01,16126.884
1148,4.74E+00,16124.759
1149,1.23E+00,16122.633
1150,8.40E-01,16120.507
1151,8.49E-01,16118.381
1152,7.61E-01,16116.255
1153,6.83E-01,16114.129
1154,6.48E-01,16112.003
1155,6.35E-01,16109.877
1156,6.26E-01,16107.751
1157,6.50E-01,16105.626
1158,6.50E-01,16103.499
1159,6.61E-01,16101.373
1160,6.51E-01,16099.247
1161,6.94E-01,16097.121
1162,6.97E-01,16094.995
1163,6.92E-01,16092.869
1164,6.46E-01,16090.743
1165,6.36E-01,16088.617
1166,7.18E-01,16086.49
1167,1.54E+00,16084.364
1168,4.79E+00,16082.238
1169,7.30E+00,16080.112
1170,5.34E+00,16077.986
1171,2.16E+00,16075.859
1172,9.21E-01,16073.733
1173,7.43E-01,16071.606
1174,7.29E-01,16069.48
1175,7.26E-01,16067.354
1176,7.13E-01,16065.227
1177,7.12E-01,16063.101
1178,7.87E-01,16060.974
1179,8.66E-01,16058.848
1180,8.00E-01,16056.721
1181,7.36E-01,16054.595
1182,6.90E-01,16052.468
1183,6.51E-01,16050.342
1184,6.58E-01,16048.215
1185,7.09E-01,16046.088
1186,8.02E-01,16043.961
1187,8.56E-01,16041.835
1188,7.74E-01,16039.708
1189,8.52E-01,16037.581
1190,2.80E+00,16035.454
1191,1.07E+01,16033.328
1192,1.65E+01,16031.201
1193,1.17E+01,16029.074
1194,4.09E+00,16026.947
1195,1.04E+00,16024.82
1196,6.74E-01,16022.694
1197,6.72E-01,16020.566
1198,6.61E-01,16018.44
1199,6.88E-01,16016.313
1200,6.95E-01,16014.186
1201,6.11E-01,16012.059
1202,6.13E-01,16009.931
1203,6.12E-01,16007.804
1204,5.96E-01,16005.677
1205,6.25E-01,16003.55
1206,6.22E-01,16001.423
1207,6.28E-01,15999.296
1208,6.25E-01,15997.169
1209,6.24E-01,15995.041
1210,6.45E-01,15992.914
1211,6.53E-01,15990.787
1212,6.32E-01,15988.66
1213,6.45E-01,15986.532
1214,6.60E-01,15984.405
1215,6.99E-01,15982.278
1216,6.61E-01,15980.15
1217,9.10E-01,15978.023
1218,2.61E+00,15975.896
1219,5.11E+00,15973.768
1220,5.02E+00,15971.641
1221,2.51E+00,15969.513
1222,9.47E-01,15967.385
1223,6.24E-01,15965.258
1224,6.18E-01,15963.13
1225,5.88E-01,15961.003
1226,5.96E-01,15958.875
1227,6.58E-01,15956.748
1228,6.63E-01,15954.62
1229,6.55E-01,15952.492
1230,6.57E-01,15950.365
1231,6.24E-01,15948.237
1232,6.48E-01,15946.109
1233,6.35E-01,15943.981
1234,6.43E-01,15941.853
1235,6.43E-01,15939.726
1236,6.80E-01,15937.598
1237,7.25E-01,15935.47
1238,7.60E-01,15933.342
1239,7.67E-01,15931.214
1240,7.44E-01,15929.086
1241,7.39E-01,15926.958
1242,6.83E-01,15924.83
1243,6.33E-01,15922.702
1244,7.01E-01,15920.574
1245,8.36E-01,15918.446
1246,9.16E-01,15916.318
1247,8.48E-01,15914.19
1248,7.27E-01,15912.062
1249,6.42E-01,15909.933
1250,6.12E-01,15907.805
1251,6.32E-01,15905.677
1252,7.57E-01,15903.549
1253,9.98E-01,15901.421
1254,1.36E+00,15899.292
1255,1.50E+00,15897.164
1256,1.25E+00,15895.036
1257,9.32E-01,15892.907
1258,8.16E-01,15890.779
1259,7.77E-01,15888.65
1260,7.16E-01,15886.522
1261,7.30E-01,15884.394
1262,7.20E-01,15882.265
1263,6.73E-01,15880.137
1264,7.03E-01,15878.008
1265,7.89E-01,15875.88
1266,1.25E+00,15873.751
1267,2.32E+00,15871.622
1268,3.05E+00,15869.494
1269,2.32E+00,15867.365
1270,1.37E+00,15865.236
1271,9.84E-01,15863.108
1272,8.86E-01,15860.979
1273,7.75E-01,15858.85
1274,7.54E-01,15856.722
1275,8.32E-01,15854.593
1276,1.94E+00,15852.464
1277,5.65E+00,15850.335
1278,7.86E+00,15848.206
1279,5.53E+00,15846.077
1280,2.60E+00,15843.948
1281,1.52E+00,15841.82
1282,1.30E+00,15839.691
1283,4.19E+00,15837.562
1284,1.50E+01,15835.433
1285,2.18E+01,15833.304
1286,1.50E+01,15831.175
1287,5.51E+00,15829.046
1288,1.57E+00,15826.916
1289,7.77E-01,15824.787
1290,6.72E-01,15822.658
1291,6.23E-01,15820.529
1292,6.29E-01,15818.4
1293,6.11E-01,15816.271
1294,7.08E-01,15814.141
1295,1.08E+00,15812.012
1296,1.63E+00,15809.883
1297,1.78E+00,15807.754
1298,1.54E+00,15805.624
1299,1.32E+00,15803.495
1300,1.01E+00,15801.365
1301,7.16E-01,15799.236
1302,6.44E-01,15797.107
1303,7.19E-01,15794.977
1304,7.57E-01,15792.848
1305,7.00E-01,15790.718
1306,6.68E-01,15788.589
1307,7.29E-01,15786.459
1308,1.03E+00,15784.33
1309,1.28E+00,15782.2
1310,1.14E+00,15780.07
1311,8.35E-01,15777.941
1312,6.90E-01,15775.811
1313,6.38E-01,15773.681
1314,5.83E-01,15771.552
1315,6.53E-01,15769.422
1316,7.44E-01,15767.292
1317,8.21E-01,15765.162
1318,9.87E-01,15763.033
1319,1.13E+00,15760.903
1320,9.64E-01,15758.773
1321,7.09E-01,15756.643
1322,6.52E-01,15754.513
1323,7.36E-01,15752.383
1324,7.27E-01,15750.253
1325,6.75E-01,15748.123
1326,6.72E-01,15745.993
1327,6.13E-01,15743.863
1328,6.47E-01,15741.733
1329,7.79E-01,15739.603
1330,8.06E-01,15737.473
1331,7.86E-01,15735.343
1332,7.55E-01,15733.213
1333,7.17E-01,15731.082
1334,6.62E-01,15728.952
1335,7.12E-01,15726.822
1336,7.90E-01,15724.692
1337,7.64E-01,15722.562
1338,7.12E-01,15720.431
1339,6.46E-01,15718.301
1340,6.14E-01,15716.171
1341,6.45E-01,15714.04
1342,6.90E-01,15711.91
1343,6.89E-01,15709.78
1344,7.97E-01,15707.649
1345,1.77E+00,15705.519
1346,3.13E+00,15703.388
1347,2.83E+00,15701.258
1348,1.41E+00,15699.127
1349,7.34E-01,15696.997
1350,6.15E-01,15694.866
1351,6.36E-01,15692.735
1352,6.38E-01,15690.605
1353,6.39E-01,15688.474
1354,6.51E-01,15686.343
1355,6.49E-01,15684.213
1356,6.62E-01,15682.082
1357,5.97E-01,15679.951
1358,5.96E-01,15677.82
1359,5.97E-01,15675.69
1360,5.78E-01,15673.559
1361,5.90E-01,15671.428
1362,6.15E-01,15669.297
1363,6.00E-01,15667.166
1364,6.05E-01,15665.035
1365,6.76E-01,15662.904
1366,1.20E+00,15660.774
1367,3.85E+00,15658.642
1368,8.59E+00,15656.512
1369,8.86E+00,15654.38
1370,4.08E+00,15652.249
1371,1.07E+00,15650.118
1372,6.38E-01,15647.987
1373,5.93E-01,15645.856
1374,6.20E-01,15643.725
1375,6.55E-01,15641.594
1376,5.97E-01,15639.463
1377,6.17E-01,15637.331
1378,1.41E+00,15635.2
1379,3.67E+00,15633.069
1380,4.23E+00,15630.938
1381,2.21E+00,15628.806
1382,7.87E-01,15626.675
1383,5.72E-01,15624.543
1384,5.93E-01,15622.412
1385,6.39E-01,15620.281
1386,6.30E-01,15618.149
1387,6.36E-01,15616.018
1388,6.90E-01,15613.886
1389,6.45E-01,15611.755
1390,6.19E-01,15609.623
1391,5.74E-01,15607.492
1392,5.87E-01,15605.36
1393,7.03E-01,15603.229
1394,2.26E+00,15601.097
1395,5.94E+00,15598.965
1396,6.31E+00,15596.833
1397,2.86E+00,15594.702
1398,7.95E-01,15592.57
1399,5.97E-01,15590.438
1400,5.61E-01,15588.307
1401,5.78E-01,15586.175
1402,6.11E-01,15584.043
1403,6.34E-01,15581.911
1404,6.37E-01,15579.779
1405,6.57E-01,15577.647
1406,7.15E-01,15575.515
1407,1.16E+00,15573.383
1408,2.09E+00,15571.251
1409,2.04E+00,15569.119
1410,1.07E+00,15566.987
1411,6.85E-01,15564.855
1412,7.25E-01,15562.723
1413,6.59E-01,15560.591
1414,6.08E-01,15558.459
1415,5.64E-01,15556.327
1416,5.75E-01,15554.195
1417,6.32E-01,15552.063
1418,1.17E+00,15549.93
1419,3.16E+00,15547.798
1420,4.03E+00,15545.666
1421,3.75E+00,15543.534
1422,5.09E+00,15541.401
1423,4.62E+00,15539.269
1424,1.97E+00,15537.137
1425,7.33E-01,15535.004
1426,5.64E-01,15532.872
1427,5.65E-01,15530.739
1428,5.70E-01,15528.607
1429,5.68E-01,15526.474
1430,5.69E-01,15524.342
1431,6.06E-01,15522.209
1432,1.05E+00,15520.077
1433,1.42E+00,15517.944
1434,1.11E+00,15515.812
1435,1.06E+00,15513.679
1436,2.36E+00,15511.546
1437,2.96E+00,15509.414
1438,1.69E+00,15507.281
1439,8.25E-01,15505.148
1440,1.36E+00,15503.016
1441,1.89E+00,15500.883
1442,1.34E+00,15498.75
1443,6.77E-01,15496.617
1444,5.53E-01,15494.484
1445,5.79E-01,15492.351
1446,7.54E-01,15490.219
1447,8.14E-01,15488.086
1448,6.56E-01,15485.953
1449,5.33E-01,15483.82
1450,5.51E-01,15481.687
1451,5.22E-01,15479.554
1452,6.36E-01,15477.421
1453,8.43E-01,15475.288
1454,8.38E-01,15473.155
1455,6.81E-01,15471.021
1456,6.69E-01,15468.888
1457,6.82E-01,15466.755
1458,8.06E-01,15464.622
1459,1.05E+00,15462.489
1460,8.80E-01,15460.356
1461,6.08E-01,15458.222
1462,5.32E-01,15456.089
1463,5.45E-01,15453.956
1464,5.74E-01,15451.822
1465,5.63E-01,15449.689
1466,5.32E-01,15447.556
1467,5.47E-01,15445.422
1468,5.92E-01,15443.289
1469,6.40E-01,15441.155
1470,7.40E-01,15439.022
1471,1.16E+00,15436.888
1472,4.82E+00,15434.755
1473,9.80E+00,15432.621
1474,7.39E+00,15430.488
1475,2.14E+00,15428.354
1476,7.32E-01,15426.221
1477,6.39E-01,15424.087
1478,5.85E-01,15421.953
1479,5.64E-01,15419.82
1480,5.63E-01,15417.686
1481,5.81E-01,15415.552
1482,6.70E-01,15413.418
1483,7.35E-01,15411.285
1484,7.67E-01,15409.151
1485,8.10E-01,15407.017
1486,7.51E-01,15404.883
1487,6.40E-01,15402.749
1488,6.11E-01,15400.615
1489,1.58E+00,15398.481
1490,4.22E+00,15396.347
1491,4.09E+00,15394.213
1492,1.68E+00,15392.079
1493,8.96E-01,15389.945
1494,9.01E-01,15387.811
1495,7.25E-01,15385.677
1496,5.72E-01,15383.543
1497,6.49E-01,15381.409
1498,8.63E-01,15379.275
1499,1.02E+00,15377.141
1500,9.80E-01,15375.006
1501,7.42E-01,15372.872
1502,5.79E-01,15370.738
1503,5.24E-01,15368.604
1504,5.49E-01,15366.469
1505,5.20E-01,15364.335
1506,5.25E-01,15362.201
1507,5.50E-01,15360.066
1508,5.36E-01,15357.932
1509,5.58E-01,15355.797
1510,5.34E-01,15353.663
1511,6.27E-01,15351.529
1512,7.86E-01,15349.394
1513,7.26E-01,15347.26
1514,5.64E-01,15345.125
1515,5.39E-01,15342.99
1516,5.56E-01,15340.856
1517,6.03E-01,15338.721
1518,1.49E+00,15336.587
1519,8.30E+00,15334.452
1520,1.41E+01,15332.317
1521,7.62E+00,15330.183
1522,1.40E+00,15328.048
1523,6.28E-01,15325.913
1524,5.59E-01,15323.778
1525,5.26E-01,15321.643
1526,5.56E-01,15319.509
1527,5.47E-01,15317.374
1528,5.31E-01,15315.239
1529,5.95E-01,15313.104
1530,6.69E-01,15310.969
1531,6.12E-01,15308.834
1532,5.38E-01,15306.699
1533,5.23E-01,15304.564
1534,5.36E-01,15302.429
1535,5.38E-01,15300.294
1536,5.30E-01,15298.159
1537,5.00E-01,15296.024
1538,5.33E-01,15293.889
1539,9.49E-01,15291.753
1540,3.57E+00,15289.618
1541,5.29E+00,15287.483
1542,2.79E+00,15285.348
1543,8.07E-01,15283.213
1544,6.09E-01,15281.077
1545,5.17E-01,15278.942
1546,5.12E-01,15276.807
1547,5.13E-01,15274.671
1548,5.27E-01,15272.536
1549,5.89E-01,15270.401
1550,6.01E-01,15268.265
1551,5.59E-01,15266.13
1552,5.19E-01,15263.994
1553,5.22E-01,15261.859
1554,5.14E-01,15259.723
1555,5.14E-01,15257.588
1556,5.20E-01,15255.452
1557,5.39E-01,15253.316
1558,5.38E-01,15251.181
1559,5.15E-01,15249.045
1560,5.83E-01,15246.91
1561,1.73E+00,15244.774
1562,8.86E+00,15242.638
1563,1.24E+01,15240.502
1564,5.45E+00,15238.367
1565,9.25E-01,15236.231
1566,5.70E-01,15234.095
1567,5.35E-01,15231.959
1568,5.31E-01,15229.823
1569,5.21E-01,15227.687
1570,5.18E-01,15225.552
1571,5.28E-01,15223.416
1572,5.07E-01,15221.28
1573,5.15E-01,15219.144
1574,5.09E-01,15217.008
1575,4.94E-01,15214.872
1576,4.93E-01,15212.736
1577,5.10E-01,15210.599
1578,5.17E-01,15208.463
1579,4.96E-01,15206.327
1580,5.21E-01,15204.191
1581,5.09E-01,15202.055
1582,5.12E-01,15199.919
1583,4.99E-01,15197.782
1584,5.08E-01,15195.646
1585,5.15E-01,15193.51
1586,6.84E-01,15191.374
1587,2.43E+00,15189.237
1588,4.10E+00,15187.101
1589,2.45E+00,15184.965
1590,7.56E-01,15182.828
1591,5.60E-01,15180.692
1592,5.42E-01,15178.555
1593,5.24E-01,15176.419
1594,4.87E-01,15174.282
1595,4.99E-01,15172.146
1596,5.22E-01,15170.009
1597,5.15E-01,15167.873
1598,4.84E-01,15165.736
1599,4.67E-01,15163.599
1600,4.90E-01,15161.463
1601,4.86E-01,15159.326
1602,4.93E-01,15157.189
1603,5.01E-01,15155.053
1604,5.59E-01,15152.916
1605,5.93E-01,15150.779
1606,5.76E-01,15148.642
1607,5.41E-01,15146.505
1608,5.36E-01,15144.369
1609,5.31E-01,15142.232
1610,5.09E-01,15140.095
1611,5.25E-01,15137.958
1612,5.22E-01,15135.821
1613,5.35E-01,15133.684
1614,4.82E-01,15131.547
1615,4.79E-01,15129.41
1616,4.75E-01,15127.273
1617,4.75E-01,15125.136
1618,4.95E-01,15122.999
1619,4.86E-01,15120.862
1620,5.39E-01,15118.725
1621,6.83E-01,15116.587
1622,7.98E-01,15114.45
1623,7.67E-01,15112.313
1624,6.44E-01,15110.176
1625,5.75E-01,15108.038
1626,5.38E-01,15105.901
1627,5.13E-01,15103.764
1628,4.83E-01,15101.626
1629,5.02E-01,15099.489
1630,5.07E-01,15097.352
1631,5.06E-01,15095.214
1632,5.26E-01,15093.077
1633,1.05E+00,15090.939
1634,1.75E+00,15088.802
1635,1.53E+00,15086.664
1636,7.81E-01,15084.527
1637,6.29E-01,15082.389
1638,5.92E-01,15080.252
1639,5.08E-01,15078.114
1640,4.78E-01,15075.976
1641,5.74E-01,15073.839
1642,2.06E+00,15071.701
1643,5.12E+00,15069.563
1644,4.34E+00,15067.426
1645,1.63E+00,15065.288
1646,9.86E-01,15063.15
1647,7.26E-01,15061.012
1648,2.79E+00,15058.875
1649,1.21E+01,15056.737
1650,1.47E+01,15054.599
1651,5.89E+00,15052.461
1652,1.39E+00,15050.323
1653,5.49E-01,15048.185
1654,4.44E-01,15046.047
1655,4.15E-01,15043.909
1656,4.11E-01,15041.771
1657,4.03E-01,15039.633
1658,4.27E-01,15037.495
1659,4.35E-01,15035.357
1660,4.42E-01,15033.219
1661,4.25E-01,15031.08
1662,4.88E-01,15028.942
1663,5.91E-01,15026.804
1664,6.32E-01,15024.666
1665,4.66E-01,15022.528
1666,4.26E-01,15020.389
1667,4.14E-01,15018.251
1668,4.27E-01,15016.113
1669,4.33E-01,15013.974
1670,4.55E-01,15011.836
1671,4.92E-01,15009.697
1672,5.67E-01,15007.559
1673,5.64E-01,15005.421
1674,4.31E-01,15003.282
1675,4.14E-01,15001.144
1676,4.23E-01,14999.005
1677,3.89E-01,14996.867
1678,4.00E-01,14994.728
1679,4.13E-01,14992.589
1680,3.85E-01,14990.451
1681,4.17E-01,14988.312
1682,4.19E-01,14986.173
1683,4.02E-01,14984.035
1684,4.07E-01,14981.896
1685,3.86E-01,14979.757
1686,4.10E-01,14977.618
1687,4.31E-01,14975.48
1688,4.51E-01,14973.341
1689,4.18E-01,14971.202
1690,4.20E-01,14969.063
1691,3.89E-01,14966.924
1692,3.95E-01,14964.785
1693,4.23E-01,14962.646
1694,4.12E-01,14960.507
1695,4.28E-01,14958.368
1696,4.23E-01,14956.229
1697,4.21E-01,14954.09
1698,3.85E-01,14951.951
1699,3.84E-01,14949.812
1700,4.00E-01,14947.673
1701,4.01E-01,14945.534
1702,3.79E-01,14943.395
1703,4.23E-01,14941.255
1704,3.99E-01,14939.116
1705,4.25E-01,14936.977
1706,8.81E-01,14934.838
1707,2.00E+00,14932.698
1708,1.87E+00,14930.559
1709,7.59E-01,14928.42
1710,4.14E-01,14926.28
1711,3.99E-01,14924.141
1712,4.05E-01,14922.002
1713,3.57E-01,14919.862
1714,3.74E-01,14917.723
1715,3.51E-01,14915.583
1716,3.81E-01,14913.444
1717,7.18E-01,14911.304
1718,1.04E+00,14909.165
1719,8.41E-01,14907.025
1720,4.72E-01,14904.885
1721,3.86E-01,14902.746
1722,4.03E-01,14900.606
1723,3.64E-01,14898.466
1724,3.46E-01,14896.327
1725,3.69E-01,14894.187
1726,5.76E-01,14892.047
1727,2.58E+00,14889.907
1728,5.09E+00,14887.767
1729,3.51E+00,14885.628
1730,9.82E-01,14883.488
1731,3.53E-01,14881.348
1732,3.51E-01,14879.208
1733,3.59E-01,14877.068
1734,3.78E-01,14874.928
1735,3.53E-01,14872.788
1736,3.45E-01,14870.648
1737,4.13E-01,14868.508
1738,9.43E-01,14866.368
1739,1.46E+00,14864.228
1740,9.97E-01,14862.088
1741,4.52E-01,14859.948
1742,3.69E-01,14857.807
1743,3.36E-01,14855.667
1744,3.23E-01,14853.527
1745,3.54E-01,14851.387
1746,3.52E-01,14849.247
1747,3.41E-01,14847.106
1748,2.93E-01,14844.966
1749,3.08E-01,14842.826
1750,3.57E-01,14840.685
1751,3.81E-01,14838.545
1752,9.57E-01,14836.404
1753,2.91E+00,14834.264
1754,3.31E+00,14832.123
1755,1.41E+00,14829.983
1756,4.67E-01,14827.842
1757,3.57E-01,14825.702
1758,3.19E-01,14823.561
1759,3.13E-01,14821.421
1760,3.04E-01,14819.28
1761,2.91E-01,14817.139
1762,3.26E-01,14814.999
1763,3.70E-01,14812.858
1764,3.78E-01,14810.717
1765,5.07E-01,14808.577
1766,7.61E-01,14806.436
1767,7.78E-01,14804.295
1768,1.02E+00,14802.154
1769,1.57E+00,14800.013
1770,1.24E+00,14797.873
1771,5.33E-01,14795.732
1772,3.56E-01,14793.591
1773,4.01E-01,14791.45
1774,3.74E-01,14789.309
1775,6.09E-01,14787.168
1776,1.54E+00,14785.027
1777,1.77E+00,14782.886
1778,8.91E-01,14780.745
1779,3.25E-01,14778.604
1780,3.54E-01,14776.463
1781,6.64E-01,14774.321
1782,9.22E-01,14772.18
1783,6.31E-01,14770.039
1784,3.39E-01,14767.898
1785,3.17E-01,14765.757
1786,3.38E-01,14763.615
1787,3.38E-01,14761.474
1788,3.35E-01,14759.333
1789,4.92E-01,14757.191
1790,5.80E-01,14755.05
1791,4.25E-01,14752.909
1792,3.32E-01,14750.767
1793,3.19E-01,14748.626
1794,3.54E-01,14746.484
1795,4.25E-01,14744.343
1796,6.53E-01,14742.201
1797,8.40E-01,14740.06
1798,6.13E-01,14737.918
1799,3.60E-01,14735.777
1800,2.93E-01,14733.635
1801,3.17E-01,14731.493
1802,3.02E-01,14729.352
1803,2.62E-01,14727.21
1804,2.46E-01,14725.068
1805,2.60E-01,14722.926
1806,2.68E-01,14720.785
1807,3.00E-01,14718.643
1808,3.19E-01,14716.501
1809,2.85E-01,14714.359
1810,2.96E-01,14712.217
1811,2.60E-01,14710.076
1812,2.30E-01,14707.934
1813,2.51E-01,14705.792
1814,4.25E-01,14703.65
1815,9.23E-01,14701.508
1816,1.70E+00,14699.366
1817,1.57E+00,14697.224
1818,6.43E-01,14695.082
1819,3.08E-01,14692.939
1820,2.79E-01,14690.797
1821,2.93E-01,14688.655
1822,3.04E-01,14686.513
1823,2.98E-01,14684.371
1824,3.54E-01,14682.229
1825,3.35E-01,14680.086
1826,2.53E-01,14677.944
1827,2.73E-01,14675.802
1828,2.88E-01,14673.659
1829,2.61E-01,14671.517
1830,3.01E-01,14669.375
1831,5.71E-01,14667.232
1832,8.29E-01,14665.09
1833,6.53E-01,14662.948
1834,3.57E-01,14660.805
1835,3.33E-01,14658.663
1836,3.47E-01,14656.52
1837,3.13E-01,14654.377
1838,2.44E-01,14652.235
1839,2.53E-01,14650.092
1840,3.19E-01,14647.95
1841,3.65E-01,14645.807
1842,3.33E-01,14643.664
1843,2.96E-01,14641.522
1844,3.18E-01,14639.379
1845,3.50E-01,14637.236
1846,2.81E-01,14635.093
1847,2.34E-01,14632.951
1848,2.41E-01,14630.808
1849,2.77E-01,14628.665
1850,3.16E-01,14626.522
1851,2.83E-01,14624.379
1852,2.84E-01,14622.236
1853,3.37E-01,14620.093
1854,3.30E-01,14617.95
1855,3.41E-01,14615.807
1856,3.19E-01,14613.664
1857,3.71E-01,14611.521
1858,6.04E-01,14609.378
1859,1.40E+00,14607.235
1860,2.14E+00,14605.092
1861,1.60E+00,14602.949
1862,6.38E-01,14600.806
1863,2.84E-01,14598.662
1864,3.06E-01,14596.519
1865,3.08E-01,14594.376
1866,2.94E-01,14592.233
1867,2.97E-01,14590.089
1868,2.67E-01,14587.946
1869,2.71E-01,14585.803
1870,2.77E-01,14583.659
1871,2.65E-01,14581.516
1872,2.62E-01,14579.372
1873,2.67E-01,14577.229
1874,2.92E-01,14575.085
1875,2.79E-01,14572.942
1876,2.86E-01,14570.798
1877,3.81E-01,14568.655
1878,9.03E-01,14566.511
1879,1.53E+00,14564.368
1880,1.29E+00,14562.224
1881,5.79E-01,14560.08
1882,3.07E-01,14557.937
1883,2.76E-01,14555.793
1884,2.28E-01,14553.649
1885,2.14E-01,14551.506
1886,2.51E-01,14549.362
1887,2.60E-01,14547.218
1888,2.49E-01,14545.074
1889,2.85E-01,14542.93
1890,3.01E-01,14540.786
1891,3.04E-01,14538.642
1892,2.90E-01,14536.498
1893,2.72E-01,14534.355
1894,2.48E-01,14532.211
1895,2.33E-01,14530.067
1896,2.98E-01,14527.922
1897,3.44E-01,14525.778
1898,5.49E-01,14523.634
1899,1.50E+00,14521.49
1900,2.65E+00,14519.346
1901,2.22E+00,14517.202
1902,9.21E-01,14515.058
1903,3.02E-01,14512.914
1904,2.00E-01,14510.769
1905,1.86E-01,14508.625
1906,1.94E-01,14506.481
1907,1.81E-01,14504.337
1908,1.78E-01,14502.192
1909,2.20E-01,14500.048
1910,2.17E-01,14497.903
1911,2.14E-01,14495.759
1912,2.14E-01,14493.615
1913,2.41E-01,14491.47
1914,2.30E-01,14489.326
1915,2.23E-01,14487.181
1916,2.43E-01,14485.036
1917,2.70E-01,14482.892
1918,2.50E-01,14480.747
1919,2.43E-01,14478.603
1920,2.34E-01,14476.458
1921,2.13E-01,14474.313
1922,1.99E-01,14472.169
1923,2.22E-01,14470.024
1924,2.16E-01,14467.879
1925,2.20E-01,14465.735
1926,2.26E-01,14463.59
1927,1.97E-01,14461.445
1928,1.64E-01,14459.3
1929,1.78E-01,14457.155
